question,ground_truth
Quy trình xét chọn sinh viên chuyển ngành diễn ra như thế nào khi số lượng đăng ký vượt quá chỉ tiêu?,"Trong trường hợp số lượng sinh viên đăng ký chuyển sang một chương trình, một ngành đào tạo nhiều hơn số lượng sinh viên có thể được phép chuyển, sẽ xem xét đến điều kiện phụ để xét chọn theo thứ tự từ cao đến thấp là điểm trung bình chung tích lũy."
Quy trình xét chọn sinh viên chuyển ngành diễn ra như thế nào khi số lượng đăng ký vượt quá chỉ tiêu?,"Trong trường hợp số lượng sinh viên đăng ký chuyển sang một chương trình, một ngành đào tạo nhiều hơn số lượng sinh viên có thể được phép chuyển, sẽ xem xét đến điều kiện phụ để xét chọn theo thứ tự từ cao đến thấp là điểm trung bình chung tích lũy."
Quy trình xét duyệt giao thực hiện đề tài NCKH cho sinh viên CTĐTCLC và CTĐTTT diễn ra như thế nào?,Sinh viên CTĐTCLC và CTĐTTT được ưu tiên xét duyệt giao thực hiện đề tài NCKH.
Quy trình xét duyệt giao thực hiện đề tài NCKH cho sinh viên CTĐTCLC và CTĐTTT diễn ra như thế nào?,Sinh viên CTĐTCLC và CTĐTTT được ưu tiên xét duyệt giao thực hiện đề tài NCKH.
Quy trình xét duyệt giao thực hiện đề tài NCKH cho sinh viên CTĐTCLC và CTĐTTT diễn ra như thế nào?,Sinh viên CTĐTCLC và CTĐTTT được ưu tiên xét duyệt giao thực hiện đề tài NCKH.
Quy trình xét duyệt giao thực hiện đề tài NCKH cho sinh viên CTĐTCLC và CTĐTTT diễn ra như thế nào?,Sinh viên CTĐTCLC và CTĐTTT được ưu tiên xét duyệt giao thực hiện đề tài NCKH.
Quy trình xét duyệt giao thực hiện đề tài NCKH cho sinh viên CTĐTCLC và CTĐTTT diễn ra như thế nào?,Sinh viên CTĐTCLC và CTĐTTT được ưu tiên xét duyệt giao thực hiện đề tài NCKH.
Quy trình xét duyệt giao thực hiện đề tài NCKH cho sinh viên CTĐTCLC và CTĐTTT diễn ra như thế nào?,Sinh viên CTĐTCLC và CTĐTTT được ưu tiên xét duyệt giao thực hiện đề tài NCKH.
Quy trình xét duyệt giao thực hiện đề tài NCKH cho sinh viên CTĐTCLC và CTĐTTT diễn ra như thế nào?,Sinh viên CTĐTCLC và CTĐTTT được ưu tiên xét duyệt giao thực hiện đề tài NCKH.
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện như thế nào?,"Phòng đào tạo P.ĐT có trách nhiệm phối hợp với các khoa xét miễn và công nhận điểm học phần cho sinh viên theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường Đại học Cần Thơ về việc xét miễn và công nhận điểm học phần trong chương trình đào tạo bậc đại học hệ chính quy cho sinh viên được trường ĐHCT cử đi học tập ở nước ngoài."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện như thế nào?,"Phòng đào tạo P.ĐT có trách nhiệm phối hợp với các khoa xét miễn và công nhận điểm học phần cho sinh viên theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường Đại học Cần Thơ về việc xét miễn và công nhận điểm học phần trong chương trình đào tạo bậc đại học hệ chính quy cho sinh viên được trường ĐHCT cử đi học tập ở nước ngoài."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện như thế nào?,"Phòng đào tạo P.ĐT có trách nhiệm phối hợp với các khoa xét miễn và công nhận điểm học phần cho sinh viên theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường Đại học Cần Thơ về việc xét miễn và công nhận điểm học phần trong chương trình đào tạo bậc đại học hệ chính quy cho sinh viên được trường ĐHCT cử đi học tập ở nước ngoài."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện như thế nào?,"Phòng đào tạo P.ĐT có trách nhiệm phối hợp với các khoa xét miễn và công nhận điểm học phần cho sinh viên theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường Đại học Cần Thơ về việc xét miễn và công nhận điểm học phần trong chương trình đào tạo bậc đại học hệ chính quy cho sinh viên được trường ĐHCT cử đi học tập ở nước ngoài."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện như thế nào?,"Phòng đào tạo P.ĐT có trách nhiệm phối hợp với các khoa xét miễn và công nhận điểm học phần cho sinh viên theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường Đại học Cần Thơ về việc xét miễn và công nhận điểm học phần trong chương trình đào tạo bậc đại học hệ chính quy cho sinh viên được trường ĐHCT cử đi học tập ở nước ngoài."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện như thế nào?,"Phòng đào tạo P.ĐT có trách nhiệm phối hợp với các khoa xét miễn và công nhận điểm học phần cho sinh viên theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường Đại học Cần Thơ về việc xét miễn và công nhận điểm học phần trong chương trình đào tạo bậc đại học hệ chính quy cho sinh viên được trường ĐHCT cử đi học tập ở nước ngoài."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện như thế nào?,"Phòng đào tạo P.ĐT có trách nhiệm phối hợp với các khoa xét miễn và công nhận điểm học phần cho sinh viên theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường Đại học Cần Thơ về việc xét miễn và công nhận điểm học phần trong chương trình đào tạo bậc đại học hệ chính quy cho sinh viên được trường ĐHCT cử đi học tập ở nước ngoài."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện theo hướng dẫn nào?,"Sinh viên được xét miễn và công nhận điểm học phần theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường đại học Cần Thơ."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện theo hướng dẫn nào?,"Sinh viên được xét miễn và công nhận điểm học phần theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường đại học Cần Thơ."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện theo hướng dẫn nào?,"Sinh viên được xét miễn và công nhận điểm học phần theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường đại học Cần Thơ."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện theo hướng dẫn nào?,"Sinh viên được xét miễn và công nhận điểm học phần theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường đại học Cần Thơ."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện theo hướng dẫn nào?,"Sinh viên được xét miễn và công nhận điểm học phần theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường đại học Cần Thơ."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện theo hướng dẫn nào?,"Sinh viên được xét miễn và công nhận điểm học phần theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường đại học Cần Thơ."
Quy trình xét miễn và công nhận điểm học phần cho sinh viên được thực hiện theo hướng dẫn nào?,"Sinh viên được xét miễn và công nhận điểm học phần theo hướng dẫn số 3570/HD-ĐHCT, ngày 21/12/2016 của hiệu trưởng trường đại học Cần Thơ."
Quy trình xét miễn và công nhận điểm học phần có tên gọi chính thức là gì?,Quy trình xét miễn và công nhận điểm học phần được gọi là xét miễn và công nhận điểm học phần.
Quy trình xét miễn và công nhận điểm học phần có tên gọi chính thức là gì?,Quy trình xét miễn và công nhận điểm học phần được gọi là xét miễn và công nhận điểm học phần.
Quy trình xét miễn và công nhận điểm học phần có tên gọi chính thức là gì?,Quy trình xét miễn và công nhận điểm học phần được gọi là xét miễn và công nhận điểm học phần.
Quy trình xét miễn và công nhận điểm học phần có tên gọi chính thức là gì?,Quy trình xét miễn và công nhận điểm học phần được gọi là xét miễn và công nhận điểm học phần.
Quy trình xét miễn và công nhận điểm học phần có tên gọi chính thức là gì?,Quy trình xét miễn và công nhận điểm học phần được gọi là xét miễn và công nhận điểm học phần.
Quy trình xét miễn và công nhận điểm học phần có tên gọi chính thức là gì?,Quy trình xét miễn và công nhận điểm học phần được gọi là xét miễn và công nhận điểm học phần.
Quy trình xét miễn và công nhận điểm học phần có tên gọi chính thức là gì?,Quy trình xét miễn và công nhận điểm học phần được gọi là xét miễn và công nhận điểm học phần.
Quy trình xử lý kỷ luật cho sinh viên vi phạm nội quy là gì?,"Tập thể, cá nhân sinh viên vi phạm, tùy mức độ sẽ bị xử lý kỷ luật theo phụ lục nội dung vi phạm và khung xử lý kỷ luật ban hành kèm theo nội quy này."
